track,row,t,n_branches,alt_tok,alt_class,base_tok,alt_p,base_p,effect,null_mean,null_q95,p_value,local_change,pooled_maxcat,is_letter,sig,flat
llama,49,178,4, proposes,word,",",0.1201542174805208,0.6101934290801888,0.10999999999999999,0.029699999999999997,0.06999999999999997,0.002,0.04193550000000003,0.814195,False,True,True
llama,49,178,4, is,word,",",0.05675683350856778,0.6101934290801888,0.18499999999999997,0.026360000000000015,0.06500000000000003,0.0,0.04193550000000003,0.814195,False,True,True
llama,49,179,2, on,word, also,0.3783232157671495,0.5504570308919519,0.515,0.038620000000000015,0.09499999999999999,0.0,0.20774000000000004,0.77226,False,True,False
llama,49,182,2, Carroll,word, the,0.09962747197249532,0.6102922917336207,0.02500000000000001,0.010800000000000006,0.02500000000000001,0.116,0.0013440000000000045,0.973508,False,False,True
llama,49,183,5, theory,word, tri,0.1393543662878533,0.5177642830595195,0.03500000000000002,0.01496000000000001,0.03500000000000002,0.098,0.0029140000000000272,0.972164,False,False,True
llama,49,183,5," """,punct/symbol, tri,0.10195384449199314,0.5177642830595195,0.04999999999999997,0.014960000000000008,0.040000000000000015,0.026,0.0029140000000000272,0.972164,False,False,True
llama,49,183,5, hierarchical,word, tri,0.07940173392750449,0.5177642830595195,0.005000000000000003,0.012510000000000007,0.025000000000000012,1.0,0.0029140000000000272,0.972164,False,False,True
llama,49,183,5, Tri,word, tri,0.054571960445787236,0.5177642830595195,0.02000000000000001,0.013710000000000009,0.030000000000000013,0.31,0.0029140000000000272,0.972164,False,False,True
llama,49,187,2,",",punct/symbol, of,0.08509819602617673,0.9148917866898856,0.02500000000000001,0.010900000000000005,0.02500000000000001,0.132,0.007126999999999998,0.972127,False,False,True
llama,49,190,3, suggests,word, proposes,0.2512880541771936,0.5319768148676854,0.005000000000000003,0.018890000000000007,0.04000000000000001,1.0,0.003483999999999984,0.963673,False,False,True
llama,49,190,3, pos,word, proposes,0.15241390927799717,0.5319768148676854,0.04500000000000002,0.01365000000000001,0.030000000000000013,0.002,0.003483999999999984,0.963673,False,True,True
llama,49,192,2, intelligence,word, there,0.2684424651571874,0.7297022967703556,0.010000000000000004,0.012120000000000008,0.030000000000000013,0.758,0.007689000000000029,0.972689,False,False,True
llama,49,195,2, primary,word, types,0.3010615931386096,0.6373473596870106,0.005000000000000001,0.016860000000000007,0.03500000000000002,1.0,0.00160399999999997,0.958396,False,False,True
llama,49,199,3, analytical,word, fluid,0.24422680538465702,0.35534790505430625,0.06499999999999997,0.01739000000000001,0.040000000000000015,0.002,0.027232000000000013,0.96627,False,True,True
llama,49,199,3, linguistic,word, fluid,0.2155293992800906,0.35534790505430625,0.03500000000000002,0.011980000000000008,0.025000000000000012,0.032,0.027232000000000013,0.96627,False,False,True
llama,49,201,2, (,punct/symbol,",",0.4687901699661689,0.5312088559100989,0.010000000000000005,0.008940000000000005,0.02000000000000001,0.618,0.005311999999999992,0.989688,False,False,True
llama,49,207,4, creativity,word, creative,0.22377270916163672,0.4737268290126482,0.015000000000000006,0.011270000000000007,0.025000000000000012,0.398,0.001399999999999978,0.9886,False,False,True
llama,49,207,4, practical,word, creative,0.144478519924988,0.4737268290126482,0.010000000000000005,0.008280000000000004,0.02000000000000001,0.608,0.001399999999999978,0.9886,False,False,True
llama,49,207,4, contextual,word, creative,0.0682468204020906,0.4737268290126482,0.015000000000000006,0.010670000000000006,0.025000000000000012,0.366,0.001399999999999978,0.9886,False,False,True
llama,49,213,3, relevant,word, also,0.32887588389614014,0.542224665199872,0.005000000000000003,0.008880000000000006,0.015000000000000008,1.0,0.005000000000000014,0.993297,False,False,True
llama,49,213,3, directly,word, also,0.09422451830787909,0.542224665199872,0.0,0.004940000000000003,0.010000000000000005,1.0,0.005000000000000014,0.993297,False,False,True
llama,49,214,2, directly,word, relevant,0.07542689358609055,0.9188876413559389,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.010379000000000015,0.995379,False,False,True
llama,49,223,2, provides,word, suggests,0.11410298969606983,0.8431132914130234,0.010000000000000005,0.012330000000000006,0.02000000000000001,0.706,0.01380800000000002,0.981192,False,False,True
llama,49,225,2, intelligence,word, different,0.4217427997127336,0.5415284741361974,0.0,0.0,0.0,1.0,0.0008510000000000231,1.0,False,False,True
llama,49,226,2, aspects,word, types,0.08437146107736847,0.9070786500217398,0.010000000000000005,0.004940000000000003,0.010000000000000005,0.494,0.0008510000000000231,0.999149,False,False,True
llama,49,229,2, develop,word, may,0.46347322180841377,0.5251839643301022,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.002655999999999996,0.997344,False,False,True
llama,49,231,2, and,word, at,0.24411488730626293,0.7519267889524774,0.010000000000000005,0.005160000000000004,0.010000000000000005,0.516,0.007549000000000014,0.992451,False,False,True
llama,49,234,2, or,word, and,0.09432355055673664,0.8949169641679795,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.005476999999999977,0.995477,False,False,True
llama,49,235,2, may,word, in,0.05005719184448462,0.8872850020483783,0.0,0.008860000000000005,0.02000000000000001,1.0,0.005000000000000003,0.99,False,False,True
llama,49,236,2, response,word, different,0.06751754336892915,0.9320508807428216,0.0,0.0049800000000000035,0.010000000000000005,1.0,0.005,0.995,False,False,True
llama,49,238,2,".

",punct/symbol, over,0.22108659726512686,0.7716680247560384,0.010000000000000005,0.007420000000000005,0.010000000000000005,0.484,0.002661499999999997,0.997773,False,False,True
llama,49,239,2, the,word, time,0.2448429369648714,0.7541693173017748,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.0037749999999999867,0.996225,False,False,True
llama,49,241,6,After,word,Based,0.24220434256178644,0.24220434256178644,0.0,0.0,0.0,1.0,0.0012699999999999968,0.99873,False,False,True
llama,49,241,6,Therefore,word,Based,0.24220434256178644,0.24220434256178644,0.0,0.0,0.0,1.0,0.0012699999999999968,0.99873,False,False,True
llama,49,241,6,In,word,Based,0.07863223741759093,0.24220434256178644,0.015000000000000006,0.007580000000000004,0.015000000000000006,0.258,0.0012699999999999968,0.99873,False,False,True
llama,49,241,6,The,word,Based,0.06939270596432051,0.24220434256178644,0.0,0.0,0.0,1.0,0.0012699999999999968,0.99873,False,False,True
llama,49,241,6,Given,word,Based,0.054043093744456566,0.24220434256178644,0.0,0.0,0.0,1.0,0.0012699999999999968,0.99873,False,False,True
llama,49,246,2, I,word, the,0.11121735970212214,0.8217912855226402,0.005,0.007640000000000004,0.010000000000000005,1.0,0.005000000000000002,0.995,False,False,True
llama,49,256,2, on,word, of,0.07585788211109286,0.924138245773075,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,49,268,2,<|eot_id|>,mixed,.,0.07324065529635998,0.8922539006561546,0.03500000000000002,0.012970000000000006,0.025000000000000012,0.02,,0.997345,False,False,False
llama,50,2,4, break,word, analyze,0.13981992213460773,0.7100641755069895,0.039999999999999994,0.05857999999999999,0.11000000000000001,0.696,0.035938000000000025,0.466897,False,False,True
llama,50,2,4, evaluate,word, analyze,0.06604626249656931,0.7100641755069895,0.054999999999999966,0.05784999999999999,0.1102499999999998,0.53,0.035938000000000025,0.466897,False,False,True
llama,50,2,4, go,word, analyze,0.051436880951267736,0.7100641755069895,0.019999999999999976,0.059969999999999996,0.1102499999999998,0.972,0.035938000000000025,0.466897,False,False,True
llama,50,3,2, the,word, each,0.14804570832354,0.8519442800696418,0.04500000000000004,0.058520000000000016,0.115,0.594,0.06833800000000001,0.485922,False,False,False
llama,50,8,2, This,word, Registered,0.40121057526567855,0.5151645760850414,0.13499999999999995,0.058210000000000005,0.11499999999999998,0.018,0.04472799999999998,0.530894,False,False,True
llama,50,34,2,*,punct/symbol,This,0.32962971892353987,0.6158294265347162,0.15999999999999998,0.05349999999999999,0.11,0.002,0.14903999999999995,0.56096,False,True,False
llama,50,36,2, seems,word, is,0.0727446945269258,0.8862119007893848,0.06499999999999995,0.048759999999999984,0.09999999999999999,0.256,0.008575000000000017,0.691207,False,False,True
llama,50,37,5, accurate,word, likely,0.13826263316872248,0.48258400796058043,0.034999999999999976,0.048109999999999986,0.09999999999999998,0.656,0.03043900000000001,0.693724,False,False,True
llama,50,37,5, supported,word, likely,0.10767904698131545,0.48258400796058043,0.06999999999999998,0.04546000000000002,0.09499999999999997,0.194,0.03043900000000001,0.693724,False,False,True
llama,50,37,5, TRUE,word, likely,0.07400665454068751,0.48258400796058043,0.014999999999999954,0.04548999999999997,0.09499999999999997,0.958,0.03043900000000001,0.693724,False,False,True
llama,50,37,5, true,word, likely,0.0653106434028049,0.48258400796058043,0.08000000000000002,0.050220000000000015,0.10500000000000004,0.154,0.03043900000000001,0.693724,False,False,True
llama,50,38,3, accurate,word, true,0.1880187425208345,0.656249893828426,0.08500000000000003,0.043950000000000024,0.08500000000000005,0.082,0.08413600000000002,0.714057,False,False,False
llama,50,38,3, to,word, true,0.11403913193950152,0.656249893828426,0.02000000000000001,0.04541999999999999,0.09,0.866,0.08413600000000002,0.714057,False,False,False
llama,50,39,2,.,punct/symbol,",",0.28395963734361607,0.6811837382065997,0.10000000000000006,0.05164000000000002,0.10999999999999997,0.058,0.04942100000000001,0.633521,False,False,True
llama,50,41,4, voter,word, older,0.21822987343399303,0.21822987343399303,0.029999999999999964,0.047269999999999965,0.09999999999999998,0.704,0.03449950000000001,0.68748,False,False,True
llama,50,41,4, voting,word, older,0.21822987343399303,0.21822987343399303,0.020000000000000004,0.05125999999999998,0.09999999999999998,0.96,0.03449950000000001,0.68748,False,False,True
llama,50,41,4, people,word, older,0.07084886686164621,0.21822987343399303,0.019999999999999955,0.04551999999999996,0.09999999999999998,0.898,0.03449950000000001,0.68748,False,False,True
llama,50,42,4, voters,word, adults,0.18380892642059699,0.44093469240098626,0.03999999999999997,0.04725999999999999,0.09049999999999953,0.59,0.026044999999999992,0.664831,False,False,True
llama,50,42,4, Americans,word, adults,0.16221080823357664,0.44093469240098626,0.07499999999999997,0.04981,0.09999999999999999,0.16,0.026044999999999992,0.664831,False,False,True
llama,50,42,4, citizens,word, adults,0.05967401437123889,0.44093469240098626,0.03499999999999994,0.04805999999999998,0.09999999999999999,0.678,0.026044999999999992,0.664831,False,False,True
llama,50,43,2, are,word, tend,0.19127215313773505,0.756496085708635,0.09,0.04744999999999996,0.09999999999999999,0.088,0.06784600000000002,0.663163,False,False,False
llama,50,45,2, be,word, have,0.0734209267801637,0.8944500637303165,0.06500000000000003,0.04463000000000002,0.09024999999999977,0.184,0.019775500000000036,0.694551,False,False,True
llama,50,46,3, more,word, higher,0.15879271579949,0.711659557638765,0.09999999999999998,0.04491000000000002,0.09499999999999997,0.04,0.06960399999999996,0.686341,False,False,False
llama,50,46,3, a,word, higher,0.08499561589724505,0.711659557638765,0.05000000000000003,0.05018000000000002,0.10499999999999998,0.446,0.06960399999999996,0.686341,False,False,False
llama,50,47,2, turnout,word, voter,0.2391110049003695,0.6499711383465537,0.055000000000000014,0.04897000000000003,0.11000000000000003,0.336,0.060208,0.625758,False,False,False
llama,50,50,4, than,word,.,0.36526473466886367,0.41389916904988766,0.12,0.04816000000000002,0.10499999999999997,0.018,0.09311449999999996,0.637577,False,False,False
llama,50,50,4,".

",punct/symbol,.,0.10465008613123086,0.41389916904988766,0.06000000000000002,0.04809000000000001,0.105,0.274,0.09311449999999996,0.637577,False,False,False
llama,50,50,4, compared,word,.,0.10465008613123086,0.41389916904988766,0.07000000000000003,0.04923,0.10500000000000005,0.232,0.09311449999999996,0.637577,False,False,False
llama,50,51,6, However,word, The,0.20048201253126682,0.20048201253126682,0.04000000000000001,0.055930000000000014,0.11000000000000003,0.642,0.12093100000000002,0.544463,False,False,False
llama,50,51,6, So,word, The,0.12159847282543729,0.20048201253126682,0.055,0.049450000000000015,0.10000000000000002,0.392,0.12093100000000002,0.544463,False,False,False
llama,50,51,6, According,word, The,0.0947009858567375,0.20048201253126682,0.185,0.05461000000000001,0.10999999999999999,0.0,0.12093100000000002,0.544463,False,True,False
llama,50,51,6, Many,word, The,0.0947009858567375,0.20048201253126682,0.185,0.04890000000000001,0.10000000000000005,0.0,0.12093100000000002,0.544463,False,True,False
llama,50,51,6, Therefore,word, The,0.07375320194286121,0.20048201253126682,0.045000000000000026,0.051520000000000024,0.105,0.564,0.12093100000000002,0.544463,False,False,False
llama,50,53,2, to,word, is,0.09743912542721245,0.8158477720635863,0.024999999999999984,0.05587999999999999,0.11,0.88,0.081232,0.466067,False,False,False
llama,50,54,4, likely,word, not,0.14195414502259968,0.30051692737108154,0.115,0.053420000000000016,0.11,0.028,0.020644999999999976,0.530636,False,False,True
llama,50,54,4, NOT,word, not,0.1105539993038324,0.30051692737108154,0.175,0.05464000000000002,0.11499999999999996,0.0,0.020644999999999976,0.530636,False,True,True
llama,50,55,4, explicitly,word, necessarily,0.09813896053093889,0.1427913450120706,0.06999999999999999,0.05245999999999999,0.10000000000000003,0.298,0.00831100000000005,0.527082,False,False,True
llama,50,55,4, immediately,word, necessarily,0.08660732869142543,0.1427913450120706,0.02000000000000001,0.05079000000000003,0.11000000000000003,0.904,0.00831100000000005,0.527082,False,False,True
llama,50,56,3," """,punct/symbol, a,0.17621887778130396,0.329220206038164,0.04000000000000002,0.04928000000000002,0.10499999999999997,0.552,0.06891799999999998,0.525593,False,False,False
llama,50,56,3, yes,word, a,0.0943231682532341,0.329220206038164,0.010000000000000005,0.05250000000000001,0.11024999999999976,0.992,0.06891799999999998,0.525593,False,False,False
llama,50,57,2, clear,word, definitive,0.09918127565399121,0.5707488002688392,0.019999999999999976,0.05055000000000001,0.11000000000000003,0.896,0.10823999999999998,0.495,False,False,False
llama,50,58,2, yes,word," """,0.45615538755706453,0.45615538755706453,0.10499999999999998,0.05047999999999997,0.11024999999999978,0.066,0.03749999999999995,0.565,False,False,True
llama,50,60,3,""",",punct/symbol,"""",0.14360608923825086,0.7292919191771073,0.065,0.05550000000000001,0.11500000000000003,0.348,0.11354699999999998,0.498787,False,False,False
llama,50,60,3,",""",punct/symbol,"""",0.12673192894504337,0.7292919191771073,0.135,0.05201000000000001,0.11500000000000003,0.014,0.11354699999999998,0.498787,False,False,False
llama,50,64,3,",""",punct/symbol,""",",0.22667302218891403,0.6982020621414637,0.07499999999999998,0.05229,0.11499999999999998,0.218,0.055854500000000015,0.520493,False,False,False
llama,50,64,3,"""",punct/symbol,""",",0.0735899559372049,0.6982020621414637,0.015000000000000006,0.05121000000000002,0.10500000000000001,0.968,0.055854500000000015,0.520493,False,False,False
llama,50,65,2, as,word, but,0.06565249909781913,0.9063047335240769,0.03999999999999996,0.05312999999999998,0.10499999999999998,0.638,0.135232,0.563311,False,False,False
llama,50,66,2, based,word, it,0.06955471664889366,0.7477836758460603,0.06999999999999999,0.052940000000000015,0.11,0.266,0.0908775,0.514043,False,False,False
llama,50,67,2, is,word,'s,0.12569048201223695,0.8196048372835815,0.05500000000000002,0.05031000000000001,0.10499999999999998,0.366,0.025964500000000012,0.516648,False,False,True
llama,50,68,3, plausible,word, a,0.21551809460968116,0.5170010325620277,0.04000000000000001,0.04972000000000001,0.10499999999999998,0.576,0.033516500000000025,0.541801,False,False,True
llama,50,68,3, generally,word, a,0.1481232758106923,0.5170010325620277,0.06000000000000001,0.05082,0.10999999999999997,0.328,0.033516500000000025,0.541801,False,False,True
llama,50,69,3, reasonable,word, plausible,0.27416885150484716,0.5122148179473829,0.04,0.04968000000000002,0.10500000000000002,0.576,0.023185000000000025,0.510964,False,False,True
llama,50,69,3, common,word, plausible,0.08900959411385363,0.5122148179473829,0.08499999999999996,0.05112000000000001,0.10499999999999998,0.15,0.023185000000000025,0.510964,False,False,True
llama,50,70,2, claim,word, statement,0.07066884477856052,0.7597617047017502,0.010000000000000009,0.05066000000000001,0.10999999999999997,0.95,0.03125199999999997,0.534149,False,False,True
llama,50,71,2,.,punct/symbol,".

",0.059645139750069555,0.933006888325421,0.08499999999999999,0.051030000000000006,0.10549999999999958,0.16,0.09710299999999995,0.524893,False,False,False
llama,50,100,2,According,word,This,0.1009507715293086,0.8452503857909806,0.45000000000000007,0.04685000000000001,0.10024999999999984,0.0,0.0914105,0.51359,False,True,False
llama,50,103,6, supported,word, likely,0.11036022621841447,0.3399334282483657,0.405,0.04821000000000001,0.095,0.0,0.0546205,0.614416,False,True,False
llama,50,103,6, also,word, likely,0.07584940028486262,0.3399334282483657,0.395,0.049899999999999986,0.10524999999999979,0.0,0.0546205,0.614416,False,True,False
llama,50,103,6, actually,word, likely,0.07584940028486262,0.3399334282483657,0.05000000000000002,0.04854000000000002,0.10999999999999996,0.446,0.0546205,0.614416,False,False,False
llama,50,103,6, not,word, likely,0.07584940028486262,0.3399334282483657,0.35000000000000003,0.04898000000000002,0.10499999999999998,0.0,0.0546205,0.614416,False,True,False
llama,50,103,6, true,word, likely,0.05213047961851099,0.3399334282483657,0.41500000000000004,0.044990000000000016,0.09024999999999982,0.0,0.0546205,0.614416,False,True,False
llama,50,104,2, false,word, true,0.449085307799128,0.5088803218276214,0.74,0.04797999999999998,0.11,0.0,0.358758,0.564974,False,True,False
llama,50,105,2,.,punct/symbol,",",0.40415276230112235,0.5880387993423637,0.03500000000000001,0.03647000000000002,0.06524999999999981,0.536,0.05296300000000004,0.87611,False,False,False
llama,50,107,3, studies,word, research,0.18416630314540175,0.6428035783423748,0.010000000000000002,0.03736000000000002,0.07000000000000003,0.95,0.05174100000000002,0.852015,False,False,False
llama,50,107,3, individuals,word, research,0.08699401211834387,0.6428035783423748,0.0,0.039620000000000016,0.07000000000000003,1.0,0.05174100000000002,0.852015,False,False,False
llama,50,108,2, has,word, suggests,0.4269618436452078,0.5482298591963042,0.020000000000000007,0.032500000000000015,0.0602499999999998,0.794,0.014378000000000007,0.899378,False,False,True
llama,50,113,2, educational,word, levels,0.13163851235585577,0.8583908260137094,0.060000000000000026,0.03590000000000002,0.07000000000000002,0.142,0.028670999999999988,0.860319,False,False,True
llama,50,115,2, educational,word, education,0.3720764760000822,0.6134504003084813,0.03500000000000002,0.03508000000000002,0.06500000000000003,0.406,0.011767500000000014,0.882449,False,False,True
llama,50,116,2, tend,word, are,0.24661078663330094,0.6703576200072928,0.04000000000000002,0.03564000000000001,0.07,0.326,0.05367449999999998,0.880587,False,False,False
llama,50,117,2, more,word, less,0.21713536547979573,0.7578769388912924,0.025000000000000005,0.04073999999999999,0.07999999999999997,0.78,0.092773,0.827227,False,False,False
llama,50,120,2, participate,word, vote,0.40466708442534993,0.588787133617463,0.025,0.037960000000000015,0.07500000000000002,0.76,0.012873000000000011,0.868147,False,False,True
llama,50,121,2,".

",punct/symbol,.,0.26801444356788434,0.7285388134272905,0.020000000000000004,0.03844000000000002,0.07000000000000003,0.908,0.0028249999999999872,0.86,False,False,True
llama,50,122,4, However,word, The,0.11567762059932048,0.24488952473047615,0.05500000000000002,0.04056000000000002,0.07999999999999999,0.242,0.03781949999999998,0.860173,False,False,True
llama,50,122,4, G,word, The,0.09008982150658766,0.24488952473047615,0.02500000000000001,0.03618000000000002,0.06500000000000003,0.738,0.03781949999999998,0.860173,False,False,True
llama,50,123,2, G,word, answer,0.21680005730343826,0.6677911893524452,0.040000000000000015,0.041339999999999995,0.07999999999999999,0.4,0.04754899999999998,0.822353,False,False,True
llama,50,125,3, likely,word, not,0.1903825560777086,0.40303985035622475,0.07499999999999997,0.04047000000000001,0.07499999999999998,0.072,0.01326599999999999,0.836405,False,False,True
llama,50,125,3, plausible,word, not,0.16801201604471588,0.40303985035622475,0.07999999999999997,0.042960000000000005,0.08499999999999998,0.07,0.01326599999999999,0.836405,False,False,True
llama,50,126,4, a,word, necessarily,0.25931452704595137,0.4844633457333121,0.020000000000000004,0.041319999999999996,0.07524999999999976,0.914,0.03454499999999997,0.824545,False,False,True
llama,50,126,4, entirely,word, necessarily,0.05786089194857747,0.4844633457333121,0.08999999999999997,0.04518,0.08999999999999997,0.058,0.03454499999999997,0.824545,False,False,True
llama,50,126,4, definitive,word, necessarily,0.051062057925401576,0.4844633457333121,0.03500000000000002,0.03979000000000001,0.07500000000000001,0.48,0.03454499999999997,0.824545,False,False,True
llama,50,165,5, likely,word, true,0.26614163378892114,0.3015779806245938,0.14,0.038850000000000016,0.07500000000000002,0.0,0.06157199999999995,0.860851,False,True,False
llama,50,165,5, generally,word, true,0.12571640609373425,0.3015779806245938,0.05999999999999997,0.03164000000000001,0.06499999999999997,0.07,0.06157199999999995,0.860851,False,False,False
llama,50,165,5, accurate,word, true,0.09790803551072297,0.3015779806245938,0.030000000000000006,0.03186000000000001,0.07000000000000002,0.572,0.06157199999999995,0.860851,False,False,False
llama,50,165,5, TRUE,word, true,0.08640353807635559,0.3015779806245938,0.16,0.04285999999999997,0.07999999999999999,0.0,0.06157199999999995,0.860851,False,True,False
llama,50,166,2,!,punct/symbol,.,0.10261615906362585,0.8591944908441268,0.060000000000000026,0.033570000000000016,0.06500000000000003,0.074,0.024525999999999964,0.914132,False,False,True
llama,50,167,2, General,word, In,0.36588308839262756,0.5323567840962016,0.015000000000000003,0.03129000000000002,0.065,0.92,0.05810599999999999,0.895,False,False,False
llama,50,168,2, the,word, general,0.2631392180771214,0.7152865974883632,0.09999999999999998,0.03845000000000002,0.07500000000000001,0.006,0.023670500000000004,0.836894,False,True,True
llama,50,169,2,",",punct/symbol, elections,0.13261391554750035,0.8647512788091904,0.02500000000000001,0.035990000000000015,0.07000000000000003,0.668,0.018005500000000025,0.85133,False,False,True
llama,50,171,3, all,word, the,0.3623298201730383,0.46524069832607995,0.04500000000000002,0.034860000000000016,0.07000000000000003,0.246,0.03058849999999999,0.86836,False,False,True
llama,50,171,3, voters,word, the,0.09161132528055747,0.46524069832607995,0.040000000000000015,0.03812000000000002,0.07500000000000004,0.408,0.03058849999999999,0.86836,False,False,True
llama,50,172,5, outcome,word, stakes,0.2312163919828922,0.3364178652541049,0.015000000000000008,0.03169000000000002,0.0602499999999998,0.846,0.05628850000000001,0.898949,False,False,False
llama,50,172,5, choice,word, stakes,0.05846065909238629,0.3364178652541049,0.03500000000000001,0.03231000000000002,0.060000000000000026,0.406,0.05628850000000001,0.898949,False,False,False
llama,50,172,5, entire,word, stakes,0.05159135057208487,0.3364178652541049,0.015000000000000006,0.029060000000000013,0.05500000000000003,0.824,0.05628850000000001,0.898949,False,False,False
llama,50,172,5, choices,word, stakes,0.05159135057208487,0.3364178652541049,0.04000000000000002,0.03376000000000002,0.07000000000000002,0.304,0.05628850000000001,0.898949,False,False,False
llama,50,177,2, more,word, the,0.11702146475868948,0.763075782146068,0.015000000000000008,0.03603000000000001,0.07000000000000003,0.89,0.032339999999999994,0.85633,False,False,True
llama,50,178,2, choices,word, outcome,0.08467183949370101,0.5521298157430471,0.02500000000000001,0.03736000000000002,0.07000000000000003,0.728,0.009682000000000034,0.867341,False,False,True
llama,50,179,2, has,word, is,0.1210898717736267,0.7896051511397867,0.02000000000000001,0.035600000000000014,0.07,0.768,0.022317000000000014,0.862659,False,False,True
llama,50,180,2, often,word, more,0.18111921722557695,0.7163403787738678,0.025000000000000005,0.03633000000000002,0.07000000000000003,0.728,0.021857000000000022,0.868027,False,False,True
llama,50,181,3, certain,word, uncertain,0.22372352441898338,0.4736226766815217,0.04500000000000001,0.03532000000000001,0.07000000000000003,0.294,0.01387500000000003,0.864871,False,False,True
llama,50,181,3, consequential,word, uncertain,0.056566165486109085,0.4736226766815217,0.04000000000000002,0.03573000000000002,0.07000000000000003,0.396,0.01387500000000003,0.864871,False,False,True
llama,50,184,3, tends,word, can,0.4373760730275887,0.4373760730275887,0.02500000000000001,0.033910000000000017,0.07000000000000003,0.642,0.015530999999999962,0.87859,False,False,True
llama,50,184,3, may,word, can,0.06707378518209212,0.4373760730275887,0.07999999999999999,0.039360000000000006,0.07999999999999997,0.05,0.015530999999999962,0.87859,False,False,True
llama,50,185,3, lead,word, motivate,0.2524353690765572,0.6055609341069736,0.015000000000000003,0.03726000000000002,0.07500000000000004,0.914,0.003387500000000015,0.86306,False,False,True
llama,50,185,3, increase,word, motivate,0.10523071779154333,0.6055609341069736,0.04000000000000002,0.035680000000000024,0.07000000000000003,0.38,0.003387500000000015,0.86306,False,False,True
llama,50,186,3, voters,word, more,0.20302325737375515,0.7086208176939949,0.040000000000000015,0.036380000000000016,0.07000000000000003,0.41,0.036980999999999986,0.862476,False,False,True
llama,50,186,3, people,word, more,0.07468808246746296,0.7086208176939949,0.05000000000000002,0.037940000000000015,0.07499999999999998,0.282,0.036980999999999986,0.862476,False,False,True
llama,50,187,2, voters,word, people,0.14635738359995498,0.8422286164178666,0.04000000000000001,0.033720000000000014,0.06500000000000003,0.328,0.03907800000000001,0.894818,False,False,True
llama,50,189,2, participate,word, vote,0.09335943777497953,0.8857697494349438,0.019999999999999997,0.03472000000000002,0.07000000000000003,0.812,0.017126999999999986,0.870953,False,False,True
llama,50,190,2,".

",punct/symbol,.,0.26888033731244715,0.7308925567286589,0.06500000000000003,0.03318000000000002,0.060000000000000026,0.048,0.016409999999999956,0.872481,False,False,True
llama,50,191,2, Primary,word, In,0.3965925631024952,0.5770387744155577,0.030000000000000006,0.03596000000000002,0.07500000000000002,0.588,0.029702000000000037,0.85889,False,False,True
llama,50,192,2, contrast,word, primary,0.24454400555913408,0.7532485886737064,0.05000000000000002,0.038170000000000016,0.07024999999999981,0.282,0.016028999999999998,0.849803,False,False,True
llama,50,199,5, more,word, less,0.21186038377643707,0.5082266404116826,0.045000000000000005,0.03274000000000002,0.06524999999999981,0.264,0.03928600000000002,0.877247,False,False,True
llama,50,199,5, predetermined,word, less,0.10007574721690454,0.5082266404116826,0.015000000000000005,0.034700000000000016,0.06500000000000003,0.914,0.03928600000000002,0.877247,False,False,True
llama,50,199,5, decided,word, less,0.05356668741542569,0.5082266404116826,0.010000000000000005,0.03494000000000002,0.07000000000000003,0.932,0.03928600000000002,0.877247,False,False,True
llama,50,199,5, already,word, less,0.05356668741542569,0.5082266404116826,0.01500000000000001,0.033820000000000024,0.06524999999999981,0.844,0.03928600000000002,0.877247,False,False,True
llama,50,200,2, certain,word, uncertain,0.1321002098364209,0.7601842436808418,0.02500000000000001,0.03834000000000002,0.07000000000000003,0.758,0.04203900000000002,0.837961,False,False,True
llama,50,203,2, voters,word, the,0.06697945294794001,0.815976732393497,0.04500000000000001,0.03655,0.07499999999999998,0.332,0.026138000000000036,0.847724,False,False,True
llama,50,205,2, may,word, are,0.13275085888858343,0.8656442614862879,0.040000000000000015,0.030960000000000015,0.060499999999999575,0.284,0.044680999999999985,0.904681,False,False,True
llama,50,207,2,".

",punct/symbol,",",0.06745583791301146,0.9311990563117194,0.02000000000000001,0.03670000000000002,0.07500000000000001,0.822,0.01607749999999998,0.860675,False,False,True
llama,50,208,2, leading,word, which,0.1447862292631448,0.8331872099510154,0.025000000000000012,0.031370000000000016,0.06500000000000003,0.572,0.031299000000000035,0.868701,False,False,True
llama,50,213,2, turnout,word, voter,0.3206136683966559,0.6787391615499742,0.07000000000000003,0.03804000000000002,0.07000000000000003,0.08,0.011979499999999981,0.862543,False,False,True
llama,50,233,2,According,word,This,0.12950164946183926,0.8444568445084367,0.07500000000000004,0.033110000000000014,0.06500000000000003,0.022,0.01768699999999997,0.869307,False,False,True
llama,50,236,6, not,word, false,0.198776231456264,0.42080931037730446,0.0,0.0,0.0,1.0,0.136857,0.863143,False,False,False
llama,50,236,6, true,word, false,0.12056387880035892,0.42080931037730446,0.99,0.05869000000000003,0.11000000000000001,0.0,0.136857,0.863143,False,True,False
llama,50,236,6, actually,word, false,0.08286226130894087,0.42080931037730446,0.015000000000000006,0.008770000000000005,0.015000000000000006,0.248,0.136857,0.863143,False,False,False
llama,50,236,6, likely,word, false,0.06453319399447052,0.42080931037730446,0.12,0.02461999999999996,0.044999999999999964,0.0,0.136857,0.863143,False,True,False
